Group Name,Dataset Name,Dataset Size,Dataset Shape,Dataset Datatype
/AwakeEventData/TT41.BPM.412351/Acquisition,/AwakeEventData/TT41.BPM.412351/Acquisition/sigmaAvePos,1,"(1,)",float32
/AwakeEventData/TT41.BPM.412351/Acquisition,/AwakeEventData/TT41.BPM.412351/Acquisition/spsExtraction,1,(),bool
/AwakeEventData/TT41.BPM.412351/Acquisition,/AwakeEventData/TT41.BPM.412351/Acquisition/spsExtractionIndex,1,"(1,)",int32
/AwakeEventData/TT41.BPM.412351/Acquisition,/AwakeEventData/TT41.BPM.412351/Acquisition/verAvePos,1,"(1,)",float32
/AwakeEventData/TT41.BPM.412351/Acquisition,/AwakeEventData/TT41.BPM.412351/Acquisition/verPos,12,"(12,)",float32
/AwakeEventData/TT41.BPM.412351_HF/Acquisition,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/horAvePos,1,"(1,)",float32
/AwakeEventData/TT41.BPM.412351_HF/Acquisition,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/horPos,12,"(12,)",float32
/AwakeEventData/TT41.BPM.412351_HF/Acquisition,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/posOK,0,"(0,)",NA
/AwakeEventData/TT41.BPM.412351_HF/Acquisition,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/sigma,12,"(12,)",int32
/AwakeEventData/TT41.BPM.412351_HF/Acquisition,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/sigmaAvePos,1,"(1,)",float32
/AwakeEventData/TT41.BPM.412351_HF/Acquisition,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/spsExtraction,1,(),bool
/AwakeEventData/TT41.BPM.412351_HF/Acquisition,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/spsExtractionIndex,1,"(1,)",int32
/AwakeEventData/TT41.BPM.412351_HF/Acquisition,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/verAvePos,1,"(1,)",float32
/AwakeEventData/TT41.BPM.412351_HF/Acquisition,/AwakeEventData/TT41.BPM.412351_HF/Acquisition/verPos,12,"(12,)",float32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/acqCounter,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/acqDesc,1,"(1,)",|S7
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/acqMsg,1,"(1,)",|S2
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/acqState,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/acqTime,1,"(1,)",|S26
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/acqTimeInCycle,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/amplitudeSet1,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/amplitudeSet2,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/beamID,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/cameraOffset,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/cameraOffset_max,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/cameraOffset_min,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/cameraSwitch,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/cameraZoom,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/cycleTime,1,"(1,)",|S26
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/descSet1,1,"(1,)",|S21
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/descSet2,1,"(1,)",|S19
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/deviceName,1,"(1,)",|S15
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/filterSelect,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/filterSelectStr,4,"(4,)",|S9
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/filterSelect_max,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/filterSelect_min,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/firstLamp,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/firstLamp_max,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/firstLamp_min,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/leftBottomReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/leftTopReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/mire,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/nbAcq,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/nbDataSets,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/nbGates,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/nbPtsPerProjInSet1,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/nbPtsPerProjInSet2,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/observables,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/offsetCalSet1,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/offsetCalSet2,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/offsetSet1,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/offsetSet2,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/pixelCalSet1,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/pixelCalSet2,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/planeSet1,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/planeSet2,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/positionSet1,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/positionSet2,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/projDataSet1,400,"(1, 400)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/projDataSet2,300,"(1, 300)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/projPositionSet1,400,"(1, 400)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/projPositionSet2,300,"(1, 300)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/propType,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/rightBottomReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/rightTopReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/saturationThreshold,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/screenSelect,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/screenSelectStr,4,"(4,)",|S10
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/screenSelect_max,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/screenSelect_min,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/secondLamp,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/secondLamp_max,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/secondLamp_min,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/sigmaSet1,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/sigmaSet2,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/superCycleNb,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/tgSet1,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/tgSet2,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/userImageSelection,1,"(1,)",NA
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/userImageSelectionNumber,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Acquisition,/AwakeEventData/TT41.BTV.412350/Acquisition/videoGain,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/acqCounter,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/acqDesc,1,"(1,)",|S7
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/acqMsg,1,"(1,)",|S2
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/acqState,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/acqTime,1,"(1,)",|S26
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/acqTimeInCycle,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/amplitudeSet1,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/amplitudeSet2,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/beamID,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/cameraOffset,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/cameraOffset_max,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/cameraOffset_min,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/cameraSwitch,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/cameraZoom,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/cycleTime,1,"(1,)",|S26
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/descSet1,1,"(1,)",|S21
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/descSet2,1,"(1,)",|S19
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/deviceName,1,"(1,)",|S15
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/filterSelect,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/filterSelectStr,4,"(4,)",|S9
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/filterSelect_max,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/filterSelect_min,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/firstLamp,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/firstLamp_max,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/firstLamp_min,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/imagePositionSet1,400,"(1, 400)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/imagePositionSet1_unit,1,"(1,)",|S2
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/imagePositionSet2,300,"(1, 300)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/imagePositionSet2_unit,1,"(1,)",|S2
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/imageSet,120000,"(1, 120000)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/leftBottomReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/leftTopReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/mire,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/nbAcq,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/nbDataSets,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/nbImages,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/nbPtsInSet1,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/nbPtsInSet2,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/observables,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/offsetCalSet1,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/offsetCalSet2,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/pixelCalSet1,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/pixelCalSet2,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/planeSet1,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/planeSet2,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/positionSet1,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/positionSet2,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/propType,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/rightBottomReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/rightTopReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/saturationThreshold,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/screenSelect,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/screenSelectStr,4,"(4,)",|S10
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/screenSelect_max,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/screenSelect_min,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/secondLamp,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/secondLamp_max,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/secondLamp_min,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/sigmaSet1,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/sigmaSet2,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/superCycleNb,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/userImageSelection,1,"(1,)",NA
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/userImageSelectionNumber,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412350/Image,/AwakeEventData/TT41.BTV.412350/Image/videoGain,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412350.STREAK,/AwakeEventData/TT41.BTV.412350.STREAK/StreakImage,1,(),|S105
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/acqCounter,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/acqDesc,1,"(1,)",|S7
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/acqMsg,1,"(1,)",|S2
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/acqState,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/acqTime,1,"(1,)",|S26
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/acqTimeInCycle,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/amplitudeSet1,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/amplitudeSet2,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/beamID,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/cameraOffset,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/cameraOffset_max,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/cameraOffset_min,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/cameraSwitch,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/cameraZoom,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/cycleTime,1,"(1,)",|S26
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/descSet1,1,"(1,)",|S21
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/descSet2,1,"(1,)",|S19
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/deviceName,1,"(1,)",|S15
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/filterSelect,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/filterSelectStr,4,"(4,)",|S9
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/filterSelect_max,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/filterSelect_min,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp_max,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp_min,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/leftBottomReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/leftTopReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/mire,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/nbAcq,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/nbDataSets,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/nbGates,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/nbPtsPerProjInSet1,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/nbPtsPerProjInSet2,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/observables,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/offsetCalSet1,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/offsetCalSet2,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/offsetSet1,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/offsetSet2,1,"(1, 1)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/pixelCalSet1,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/pixelCalSet2,4,"(4,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/planeSet1,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/planeSet2,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/positionSet1,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/positionSet2,1,"(1,)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/projDataSet1,400,"(1, 400)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/projDataSet2,300,"(1, 300)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/projPositionSet1,400,"(1, 400)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/projPositionSet2,300,"(1, 300)",float64
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/propType,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/rightBottomReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/rightTopReference,2,"(2,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/saturationThreshold,1,"(1,)",int16
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelectStr,4,"(4,)",|S10
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect_max,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect_min,1,"(1,)",int32
/AwakeEventData/TT41.BTV.412353/Acquisition,/AwakeEventData/TT41.BTV.412353/Acquisition/secondLamp,1,"(1,)",int16
